Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,CarInsurance
3475,47,blue-collar,married,primary,No,1112,Yes,No,cellular,13,may,1,-1,0,No
3476,36,management,married,tertiary,No,699,No,No,cellular,23,jul,1,-1,0,No
3477,58,unemployed,married,tertiary,No,1798,Yes,No,cellular,5,feb,8,-1,0,No
3478,50,blue-collar,married,primary,No,106,No,No,cellular,12,aug,2,-1,0,No
3479,32,management,divorced,tertiary,No,883,Yes,No,cellular,10,dec,1,185,5,Yes
3480,27,admin.,married,tertiary,No,346,No,No,cellular,11,oct,1,-1,0,Yes
3481,60,technician,divorced,secondary,No,367,No,No,cellular,16,aug,2,-1,0,Yes
3483,45,technician,married,tertiary,No,5110,No,No,cellular,22,apr,2,-1,0,Yes
3484,42,technician,married,tertiary,No,-378,Yes,Yes,cellular,15,may,7,330,2,No
3485,35,entrepreneur,married,secondary,No,2971,No,No,cellular,4,may,4,164,2,Yes
3486,40,technician,married,secondary,No,694,Yes,No,cellular,4,feb,4,196,5,No
3490,58,blue-collar,married,primary,No,6762,No,No,cellular,28,aug,25,-1,0,No
3492,39,management,married,tertiary,No,20932,No,No,cellular,21,nov,2,-1,0,No
3493,36,blue-collar,divorced,secondary,No,313,Yes,Yes,cellular,17,apr,2,-1,0,No
3495,40,technician,married,tertiary,No,1554,No,No,cellular,30,jan,1,-1,0,No
3497,31,management,single,tertiary,No,37,No,No,cellular,8,aug,2,-1,0,Yes
3498,44,technician,married,secondary,No,608,No,No,cellular,26,aug,2,-1,0,No
3499,46,management,married,tertiary,No,964,Yes,No,cellular,8,apr,1,-1,0,No
3500,70,retired,divorced,primary,No,275,No,No,cellular,15,apr,1,-1,0,Yes
3501,27,admin.,single,secondary,No,1327,No,No,cellular,12,apr,1,241,9,No
3502,32,management,single,tertiary,No,2059,No,No,cellular,4,feb,2,-1,0,No
3503,43,management,married,tertiary,No,2383,No,No,cellular,13,aug,6,-1,0,Yes
3504,56,unemployed,married,primary,No,3391,No,No,cellular,21,apr,1,-1,0,Yes
3505,25,entrepreneur,single,tertiary,No,347,No,No,cellular,20,aug,1,-1,0,Yes
3507,38,services,married,secondary,No,2678,No,No,cellular,28,sep,2,187,1,Yes
3508,33,technician,married,secondary,No,557,No,No,cellular,4,may,1,-1,0,Yes
3509,33,management,single,tertiary,No,7084,No,No,cellular,27,aug,8,-1,0,Yes
3510,54,self-employed,divorced,tertiary,No,0,Yes,Yes,cellular,29,jan,3,-1,0,No
3511,62,self-employed,divorced,tertiary,No,6,Yes,No,cellular,13,apr,1,182,3,Yes
3513,25,student,single,secondary,No,486,No,No,cellular,13,sep,3,199,4,Yes
3514,30,unemployed,single,tertiary,No,1622,No,No,cellular,19,nov,1,-1,0,No
3515,34,technician,single,tertiary,No,992,Yes,No,cellular,5,feb,2,-1,0,Yes
3516,36,management,single,tertiary,No,1400,Yes,No,cellular,11,may,3,-1,0,Yes
3517,39,management,married,secondary,No,11835,Yes,No,cellular,11,aug,2,-1,0,Yes
3518,31,management,married,tertiary,No,22546,Yes,No,cellular,20,aug,4,-1,0,No
3519,47,management,married,secondary,No,7,No,No,cellular,8,aug,2,-1,0,No
3522,37,management,married,tertiary,No,784,Yes,No,cellular,9,feb,3,-1,0,No
3524,54,retired,divorced,tertiary,No,2682,Yes,No,cellular,14,may,1,-1,0,No
3525,21,student,single,primary,No,423,No,No,cellular,8,apr,5,-1,0,Yes
3527,29,technician,single,secondary,No,113,No,No,cellular,12,feb,2,183,4,Yes
3528,58,services,divorced,secondary,No,462,No,No,cellular,12,aug,1,-1,0,Yes
3529,50,blue-collar,married,secondary,No,326,No,No,cellular,28,aug,9,-1,0,No
3530,43,admin.,married,secondary,No,378,No,No,cellular,30,jul,8,-1,0,Yes
3531,31,services,single,secondary,No,1709,No,Yes,telephone,28,jan,3,-1,0,Yes
3532,35,blue-collar,married,primary,No,373,No,No,cellular,17,apr,2,-1,0,No
3533,50,blue-collar,married,primary,No,4979,No,No,telephone,6,apr,1,-1,0,Yes
3534,47,housemaid,married,secondary,No,0,Yes,No,telephone,13,may,2,-1,0,No
3535,42,blue-collar,married,primary,No,205,Yes,No,cellular,17,apr,1,-1,0,No
3536,53,technician,married,secondary,No,180,No,Yes,cellular,19,aug,2,-1,0,No
3537,56,retired,divorced,tertiary,No,13094,No,No,cellular,25,may,1,-1,0,Yes
3538,35,management,married,tertiary,No,43,Yes,No,cellular,20,apr,1,-1,0,Yes
3541,41,housemaid,married,secondary,No,12,No,Yes,cellular,28,jul,3,-1,0,No
3543,54,management,married,tertiary,No,148,No,Yes,cellular,24,jul,3,-1,0,No
3545,28,services,single,primary,No,198,No,No,cellular,4,feb,2,-1,0,Yes
3546,31,management,single,tertiary,No,12569,No,No,cellular,9,sep,1,295,1,Yes
3547,55,management,divorced,tertiary,No,1633,No,No,telephone,2,jun,1,-1,0,No
3548,28,admin.,single,tertiary,No,832,No,No,telephone,29,mar,3,342,1,Yes
3549,58,technician,single,secondary,No,382,No,No,cellular,13,aug,2,-1,0,No
3550,47,management,single,tertiary,No,86,No,No,cellular,2,feb,1,-1,0,Yes
3552,32,management,married,tertiary,No,1331,No,No,cellular,12,nov,1,92,5,Yes
3554,27,student,single,secondary,No,8366,No,No,cellular,7,may,2,349,1,No
3555,50,self-employed,married,secondary,No,5312,No,No,cellular,23,jul,3,-1,0,No
3556,38,blue-collar,married,secondary,No,1165,Yes,No,cellular,13,aug,3,94,10,Yes
3557,48,technician,married,secondary,No,0,No,No,cellular,19,aug,2,-1,0,No
3559,31,management,married,tertiary,No,792,No,No,cellular,20,aug,14,-1,0,Yes
3561,30,technician,single,tertiary,No,2832,No,No,cellular,18,aug,6,-1,0,No
3562,25,services,married,secondary,No,10,Yes,No,cellular,7,may,1,294,1,No
3563,45,technician,divorced,secondary,No,1738,No,No,cellular,21,nov,1,106,2,No
3564,50,technician,divorced,tertiary,No,1679,Yes,No,cellular,24,jul,2,-1,0,No
3565,38,management,single,tertiary,No,455,Yes,No,cellular,19,feb,2,555,6,Yes
3566,72,retired,married,secondary,No,676,No,No,cellular,25,aug,3,-1,0,No
3568,37,management,divorced,tertiary,No,153,Yes,No,cellular,30,apr,1,70,2,No
3570,47,management,married,tertiary,No,1224,No,No,cellular,21,aug,2,-1,0,No
3571,30,unemployed,single,secondary,No,40,No,No,cellular,5,feb,1,-1,0,No
3572,38,management,single,tertiary,No,8953,No,Yes,cellular,20,nov,1,-1,0,No
3575,44,self-employed,divorced,tertiary,No,1070,Yes,No,cellular,12,aug,2,104,3,Yes
3577,43,retired,married,secondary,No,860,No,No,telephone,30,oct,1,-1,0,Yes
3578,34,technician,single,secondary,No,1279,Yes,No,cellular,22,jul,2,160,8,Yes
3579,30,blue-collar,married,primary,No,-336,No,No,cellular,10,jul,6,-1,0,No
3580,54,management,married,tertiary,No,1623,No,No,cellular,31,jul,8,-1,0,No
3581,35,management,married,tertiary,No,4124,Yes,No,cellular,23,jul,2,445,7,Yes
3582,43,management,single,tertiary,No,0,No,No,cellular,30,jun,2,296,1,Yes
3583,36,admin.,single,secondary,No,507,Yes,No,cellular,18,may,1,300,2,No
3584,31,management,single,tertiary,No,177,Yes,No,cellular,15,may,1,-1,0,No
3585,39,admin.,married,tertiary,No,722,No,No,telephone,23,apr,1,-1,0,No
3588,33,blue-collar,married,secondary,No,89,Yes,No,cellular,18,jul,2,-1,0,Yes
3589,31,technician,married,secondary,No,7,No,No,telephone,6,aug,6,-1,0,No
3591,37,management,divorced,tertiary,No,488,Yes,No,cellular,17,sep,1,854,2,Yes
3592,49,admin.,married,secondary,No,5361,No,No,cellular,7,aug,1,-1,0,No
3593,45,management,divorced,tertiary,No,6572,Yes,No,cellular,17,nov,2,-1,0,No
3595,36,management,divorced,tertiary,No,1057,No,No,cellular,19,jul,2,164,2,Yes
3598,30,technician,single,tertiary,No,0,Yes,No,cellular,5,jun,2,-1,0,Yes
3599,59,management,divorced,tertiary,No,258,Yes,No,telephone,29,oct,1,-1,0,Yes
3600,48,technician,married,secondary,No,566,No,No,cellular,7,aug,3,-1,0,No
3602,26,technician,single,secondary,No,44,No,No,cellular,30,oct,1,-1,0,Yes
3603,48,unemployed,married,secondary,No,926,No,No,cellular,12,aug,2,178,10,Yes
3604,46,services,divorced,secondary,No,-179,No,No,cellular,2,feb,1,214,2,No
3605,48,management,married,tertiary,No,2351,No,No,cellular,15,sep,1,105,3,Yes
3606,33,management,married,secondary,No,336,No,No,cellular,15,apr,3,-1,0,Yes
3607,44,technician,divorced,secondary,No,275,No,No,cellular,17,nov,1,-1,0,Yes
3608,39,technician,married,tertiary,No,1524,No,No,cellular,20,apr,1,-1,0,Yes
3609,58,technician,married,tertiary,No,1692,Yes,No,telephone,17,jul,5,-1,0,No
3611,40,blue-collar,married,secondary,No,5060,No,No,cellular,10,feb,2,93,1,Yes
3612,43,housemaid,married,primary,No,410,Yes,Yes,cellular,30,jul,2,-1,0,No
3613,49,admin.,married,secondary,No,3608,Yes,No,cellular,30,apr,1,168,1,Yes
3614,32,admin.,single,tertiary,No,1531,Yes,No,cellular,15,may,1,352,5,No
3618,37,admin.,single,tertiary,No,1000,Yes,No,cellular,22,sep,1,99,2,Yes
3619,51,entrepreneur,married,primary,No,726,Yes,Yes,cellular,15,apr,2,-1,0,No
3620,46,admin.,divorced,secondary,No,2196,No,No,cellular,28,jul,5,-1,0,Yes
3621,81,retired,married,primary,No,0,No,No,telephone,11,aug,1,-1,0,No
3622,31,management,married,tertiary,No,18,Yes,No,cellular,30,jul,19,-1,0,No
3625,31,admin.,married,secondary,No,352,No,No,telephone,28,oct,1,-1,0,No
3626,53,management,married,tertiary,No,15,No,No,cellular,20,aug,2,-1,0,Yes
3627,47,services,divorced,tertiary,No,1639,No,No,cellular,12,jan,1,-1,0,Yes
3628,56,retired,divorced,primary,No,694,No,No,cellular,29,jan,1,102,1,Yes
3632,36,admin.,married,secondary,No,498,Yes,No,cellular,29,jan,1,253,1,No
3633,30,management,married,tertiary,No,102,Yes,No,cellular,5,apr,7,426,3,Yes
3634,34,technician,single,tertiary,No,586,Yes,No,cellular,3,feb,5,263,2,No
3635,27,management,single,tertiary,No,1840,No,No,cellular,1,jun,1,28,8,Yes
3636,33,management,married,secondary,No,333,No,No,cellular,28,aug,6,-1,0,No
3637,40,management,married,tertiary,No,0,No,No,cellular,6,aug,2,98,6,Yes
3639,35,management,single,tertiary,No,916,Yes,No,cellular,14,may,2,-1,0,Yes
3640,53,blue-collar,divorced,primary,No,-1,Yes,No,cellular,2,feb,3,5,1,No
3641,31,unemployed,single,primary,No,406,No,No,cellular,4,feb,1,-1,0,Yes
3642,49,management,married,tertiary,No,1912,Yes,No,cellular,20,aug,4,-1,0,No
3644,34,technician,single,secondary,No,513,Yes,No,cellular,5,may,3,169,5,No
3645,55,management,married,tertiary,No,-375,No,No,cellular,30,jul,2,-1,0,Yes
3647,34,technician,single,tertiary,No,184,Yes,No,cellular,30,jul,3,-1,0,No
3648,35,admin.,divorced,secondary,No,0,Yes,Yes,cellular,17,nov,2,-1,0,No
3650,45,unemployed,married,secondary,No,-407,Yes,No,cellular,15,may,3,371,2,No
3651,46,admin.,married,secondary,No,5169,No,No,cellular,22,jul,14,-1,0,No
3653,34,unemployed,married,secondary,No,978,No,No,cellular,3,jun,2,71,1,Yes
3655,33,management,married,tertiary,No,1778,No,No,cellular,26,may,1,103,1,No
3657,24,blue-collar,single,secondary,No,9883,No,No,cellular,8,jul,5,-1,0,Yes
3658,29,management,single,tertiary,No,985,Yes,No,cellular,23,jul,2,-1,0,Yes
3661,29,blue-collar,single,secondary,No,8079,No,Yes,cellular,10,jul,1,-1,0,No
3662,53,retired,married,tertiary,No,2269,No,No,cellular,17,nov,2,150,1,Yes
3664,56,blue-collar,married,primary,No,0,Yes,No,cellular,16,jul,1,-1,0,Yes
3665,45,housemaid,married,secondary,No,1623,No,No,cellular,22,aug,4,-1,0,No
3668,44,technician,married,secondary,No,135,Yes,No,cellular,8,may,3,-1,0,No
3669,44,technician,divorced,secondary,No,14,No,No,cellular,13,nov,1,92,1,Yes
3670,53,technician,single,secondary,No,925,No,No,cellular,25,aug,3,-1,0,Yes
3671,31,management,married,tertiary,No,8312,No,No,cellular,29,aug,13,-1,0,No
3672,35,self-employed,married,secondary,No,0,Yes,No,telephone,7,jul,4,-1,0,No
3673,35,technician,married,tertiary,No,7050,No,No,cellular,11,aug,3,182,4,Yes
3675,56,blue-collar,single,secondary,No,6483,Yes,No,cellular,16,apr,2,-1,0,No
3676,32,blue-collar,married,primary,No,2114,Yes,No,telephone,17,apr,1,-1,0,No
3677,58,blue-collar,single,primary,No,26,Yes,No,cellular,12,may,4,-1,0,No
3678,44,blue-collar,single,secondary,No,712,Yes,Yes,cellular,6,apr,3,-1,0,Yes
3680,48,blue-collar,married,primary,No,323,No,No,cellular,28,aug,10,-1,0,No
3682,63,retired,married,secondary,No,1612,No,No,telephone,17,feb,2,-1,0,Yes
3683,33,management,single,secondary,No,0,No,No,cellular,26,aug,2,-1,0,No
3684,30,management,married,tertiary,No,160,Yes,No,cellular,30,jul,4,-1,0,No
3685,53,technician,married,primary,No,6839,Yes,No,cellular,19,nov,1,-1,0,No
3686,39,blue-collar,married,secondary,No,62,Yes,No,cellular,7,may,3,-1,0,Yes
3687,28,technician,single,secondary,No,2000,No,No,telephone,3,feb,2,-1,0,No
3688,48,housemaid,married,secondary,No,513,No,Yes,cellular,28,jul,3,-1,0,Yes
3689,48,admin.,single,secondary,No,1544,Yes,No,telephone,30,jun,1,450,2,Yes
3690,36,unemployed,married,secondary,No,608,Yes,No,cellular,2,feb,1,263,3,No
3691,51,entrepreneur,married,primary,No,1443,No,No,cellular,18,feb,10,-1,0,Yes
3692,50,technician,married,secondary,No,3176,No,No,cellular,7,aug,1,-1,0,Yes
3693,30,management,married,tertiary,No,1235,Yes,No,cellular,28,jul,3,-1,0,No
3696,35,management,single,tertiary,No,2646,No,No,cellular,13,oct,1,182,1,Yes
3697,50,management,married,tertiary,No,5124,Yes,No,cellular,18,aug,2,-1,0,No
3698,34,services,married,secondary,No,1076,No,No,cellular,12,may,1,182,6,Yes
3699,40,services,married,secondary,No,471,Yes,No,cellular,24,jul,4,-1,0,Yes
3700,41,management,married,tertiary,No,2487,No,No,cellular,5,aug,1,97,1,No
3701,37,housemaid,married,secondary,No,589,Yes,No,cellular,25,jul,2,-1,0,No
3702,42,admin.,single,secondary,No,684,No,No,cellular,4,jun,1,-1,0,Yes
3703,34,technician,married,secondary,No,0,Yes,No,cellular,23,jul,1,-1,0,No
3704,56,self-employed,married,secondary,No,784,No,Yes,cellular,30,jul,2,-1,0,No
3705,35,admin.,single,secondary,No,0,Yes,No,cellular,13,may,1,-1,0,Yes
3706,46,unemployed,married,secondary,No,926,No,No,cellular,7,jul,5,-1,0,Yes
3707,26,management,single,tertiary,No,943,No,No,cellular,11,nov,1,195,1,Yes
3708,39,student,single,tertiary,No,2103,No,No,cellular,2,feb,1,-1,0,Yes
3709,30,blue-collar,single,tertiary,No,297,No,No,cellular,7,apr,4,-1,0,Yes
3711,28,management,single,tertiary,No,0,Yes,No,cellular,16,jul,5,-1,0,Yes
3712,26,student,single,tertiary,No,10086,No,No,cellular,21,apr,2,-1,0,Yes
3713,34,technician,single,tertiary,No,144,Yes,Yes,cellular,14,oct,1,85,19,No
3714,49,management,married,tertiary,No,5887,No,No,cellular,2,jun,3,293,2,Yes
3715,47,admin.,married,secondary,No,73,No,No,cellular,8,aug,3,-1,0,No
3717,32,technician,single,tertiary,No,388,Yes,No,cellular,22,aug,2,-1,0,No
3718,43,management,married,tertiary,No,0,No,No,cellular,31,jul,17,-1,0,No
3719,27,technician,single,tertiary,No,1075,No,No,cellular,2,mar,1,-1,0,Yes
3720,33,management,single,tertiary,No,0,No,No,cellular,28,aug,10,-1,0,No
3721,60,management,married,tertiary,No,2222,Yes,No,cellular,11,jul,2,-1,0,Yes
3722,55,management,married,tertiary,No,7803,No,No,cellular,15,jan,1,-1,0,Yes
3723,32,admin.,married,secondary,No,2,Yes,No,cellular,25,jul,5,-1,0,No
3725,48,unemployed,divorced,secondary,No,1266,Yes,No,telephone,3,feb,1,-1,0,No
3726,38,technician,married,secondary,No,13,No,No,cellular,21,aug,2,-1,0,No
3727,50,entrepreneur,married,tertiary,No,388,Yes,No,cellular,11,may,4,329,2,No
3728,48,technician,married,secondary,No,0,No,No,cellular,28,jan,4,-1,0,No
3729,31,blue-collar,married,secondary,No,625,Yes,No,cellular,2,jul,2,49,3,Yes
3731,24,blue-collar,single,secondary,No,1421,Yes,No,cellular,18,may,2,-1,0,No
3732,48,management,single,tertiary,No,-295,No,Yes,cellular,28,jan,1,190,2,No
3733,32,technician,single,tertiary,No,6746,No,No,cellular,11,nov,1,-1,0,Yes
3734,36,self-employed,married,secondary,No,328,No,No,cellular,20,nov,2,-1,0,No
3735,33,management,single,tertiary,No,383,Yes,No,cellular,9,jul,1,-1,0,No
3736,37,management,married,secondary,No,5447,Yes,Yes,cellular,17,nov,1,-1,0,Yes
3737,71,retired,married,secondary,No,5715,No,No,cellular,17,nov,2,-1,0,Yes
3738,33,blue-collar,single,secondary,No,1254,Yes,No,cellular,14,apr,1,-1,0,No
3741,35,management,single,tertiary,No,1494,Yes,No,cellular,6,may,1,169,2,No
3742,35,unemployed,married,secondary,No,978,No,No,cellular,29,dec,3,209,3,Yes
3746,32,student,single,tertiary,No,64,No,No,cellular,30,jun,4,105,5,Yes
3747,48,management,single,tertiary,No,334,Yes,No,cellular,28,sep,2,92,12,Yes
3748,50,technician,divorced,secondary,No,376,No,No,cellular,27,aug,3,-1,0,No
3749,35,technician,married,secondary,No,0,Yes,Yes,cellular,17,nov,1,-1,0,No
3750,41,management,married,tertiary,No,0,No,No,cellular,11,aug,5,-1,0,Yes
3751,29,blue-collar,single,tertiary,No,455,No,No,telephone,21,apr,1,-1,0,Yes
3753,52,technician,married,secondary,No,1033,No,No,cellular,28,jan,3,-1,0,No
3754,37,services,married,secondary,No,775,No,Yes,cellular,25,jul,1,-1,0,Yes
3757,42,blue-collar,single,secondary,No,1080,Yes,Yes,cellular,13,may,3,370,4,Yes
3758,34,admin.,married,secondary,No,445,No,No,cellular,19,aug,2,-1,0,No
3759,27,student,single,tertiary,No,5291,No,No,cellular,12,nov,2,92,2,Yes
3760,55,housemaid,married,secondary,No,127,Yes,No,telephone,21,jul,8,-1,0,Yes
3761,53,management,married,tertiary,No,1624,No,No,cellular,11,nov,3,97,7,Yes
3762,32,technician,single,secondary,No,0,No,No,cellular,18,aug,4,-1,0,Yes
3763,41,blue-collar,married,secondary,No,0,Yes,No,cellular,6,apr,4,-1,0,No
3764,57,management,married,secondary,No,0,Yes,No,cellular,4,aug,1,-1,0,No
3765,54,blue-collar,married,primary,No,1659,No,No,cellular,12,aug,5,-1,0,No
3766,35,management,married,tertiary,No,71,Yes,No,cellular,30,apr,2,-1,0,No
3767,54,admin.,married,secondary,No,812,Yes,Yes,cellular,31,jul,6,-1,0,No
3768,52,blue-collar,married,secondary,No,955,No,Yes,cellular,3,feb,1,48,3,Yes
3769,32,management,single,tertiary,No,6542,Yes,No,cellular,15,may,4,175,5,Yes
3770,22,student,single,tertiary,No,691,No,No,cellular,30,nov,5,103,1,Yes
3771,75,blue-collar,married,secondary,No,6053,No,No,telephone,5,aug,1,-1,0,No
3772,36,blue-collar,married,secondary,No,0,Yes,No,cellular,30,jul,6,-1,0,No
3773,31,blue-collar,married,primary,No,224,Yes,No,cellular,18,may,1,-1,0,No
3776,36,technician,single,secondary,No,651,No,No,cellular,7,aug,1,-1,0,Yes
3778,51,self-employed,married,secondary,No,1178,No,No,cellular,6,aug,2,-1,0,No
3779,33,management,divorced,tertiary,No,-255,Yes,Yes,cellular,11,may,9,306,1,No
3780,33,management,married,tertiary,No,0,No,No,cellular,20,aug,5,-1,0,No
3782,41,management,married,tertiary,No,217,No,No,cellular,19,nov,1,-1,0,No
3783,34,management,married,tertiary,No,115,Yes,No,cellular,26,apr,3,-1,0,No
3784,53,blue-collar,married,secondary,No,-71,Yes,No,cellular,6,may,3,-1,0,No
3787,86,retired,divorced,primary,No,0,No,No,telephone,26,aug,1,-1,0,Yes
3790,35,technician,married,secondary,No,0,No,No,cellular,11,jul,2,-1,0,No
3792,27,blue-collar,single,primary,No,377,No,No,cellular,19,feb,2,-1,0,Yes
3793,30,admin.,divorced,secondary,No,10,Yes,No,cellular,18,jul,2,-1,0,Yes
3794,29,student,single,secondary,No,67,No,No,cellular,23,feb,1,187,5,Yes
3795,50,services,married,secondary,No,2376,Yes,No,cellular,24,sep,1,-1,0,Yes
3796,44,blue-collar,married,secondary,No,647,Yes,No,cellular,6,apr,2,-1,0,No
3797,34,management,married,tertiary,No,176,No,No,cellular,18,aug,4,-1,0,No
3798,35,admin.,married,tertiary,No,163,Yes,No,cellular,6,aug,6,-1,0,No
3799,35,management,single,tertiary,No,1396,Yes,No,cellular,13,may,1,300,1,Yes
3800,30,blue-collar,married,secondary,No,0,Yes,Yes,cellular,10,jul,1,-1,0,Yes
3802,34,technician,single,secondary,No,1279,Yes,No,cellular,21,oct,3,91,10,Yes
3803,30,technician,married,tertiary,No,3192,Yes,No,cellular,5,mar,2,-1,0,No
3804,33,management,married,tertiary,No,130,No,No,cellular,25,aug,8,-1,0,No
3805,48,management,married,tertiary,No,0,Yes,No,cellular,26,aug,2,-1,0,No
3807,57,housemaid,married,tertiary,No,2326,No,No,cellular,17,apr,1,-1,0,Yes
3808,32,blue-collar,single,secondary,No,551,Yes,No,cellular,14,aug,3,-1,0,No
3809,39,management,married,tertiary,No,119,Yes,No,cellular,1,sep,2,476,4,Yes
3810,38,technician,married,secondary,No,0,Yes,No,cellular,22,jul,1,-1,0,Yes
3811,53,blue-collar,married,secondary,No,380,Yes,Yes,cellular,6,may,1,302,1,No
3813,26,admin.,married,secondary,No,1595,No,No,cellular,2,mar,1,-1,0,No
3814,31,technician,married,tertiary,No,3338,Yes,No,cellular,21,dec,2,-1,0,Yes
3815,54,management,married,tertiary,No,2960,Yes,No,cellular,13,feb,9,85,1,No
3816,29,technician,married,secondary,No,0,Yes,No,cellular,28,jul,6,-1,0,No
3817,43,technician,married,primary,No,4844,Yes,No,cellular,19,nov,1,-1,0,No
3818,41,services,married,secondary,No,0,Yes,Yes,cellular,4,jun,2,122,2,Yes
3819,42,blue-collar,married,primary,No,201,Yes,No,cellular,30,apr,1,85,2,Yes
3820,28,management,married,secondary,No,3,Yes,No,cellular,14,sep,2,24,2,No
3822,34,management,single,tertiary,No,431,No,No,cellular,16,jul,1,-1,0,No
